service_id,service_name,service_version,target_temptation,org_count,instance_count,applicability,criticality,enumerability,post_exploit,private_weakness,public_weakness,research
988ebbe3-5529-4368-9b15-970afebb06e2,Jira,7.12.1,35,1,1,2,1,4,3,0,4,3
9c3a810b-41a5-4679-9091-7ec4ba09c7ce,Jira,7.11.2,35,1,1,2,1,4,3,0,4,3
f7131261-ce45-4098-82db-e8706cc9cfe8,Exim SMTPD,4.92,34,2,4,5,2,3,3,3,3,3
8851bee8-b3d4-4165-90c4-b2d25b59e74c,PHP,5.6.0,30,1,3,2,2,4,3,0,3,4
527c350a-b6a0-4dbc-be1b-6089cd838356,PHP,5.2.14,30,1,1,2,2,4,3,0,3,4
d0ea57d9-d989-49a9-8f67-a11785b6d3a7,PHP,5.6.32,30,1,2,2,2,4,3,0,3,4
7c2a4545-5769-4ef4-84dd-0a7b6c1bdbe2,PHP,5.6.40-0+deb8u5,30,1,2,2,2,4,3,0,3,4
b565aebb-b475-4491-8044-5e3ca06c1d0f,PHP,5.5.38-1~dotdeb+7.1,30,1,1,2,2,4,3,0,3,4
24eb9f1e-e109-493f-b800-3790154c2915,PHP,5.6.35,30,1,1,2,2,4,3,0,3,4
8d275be9-fb4f-4f3f-9107-34329859b669,PHP,5.5.9-1ubuntu4.22,30,1,1,2,2,4,3,0,3,4
04e837b9-ca9b-4ff8-8d62-fcba0e3f0e72,Apache,2.4.12,27,2,3,5,3,4,3,0,2,3
5b5acbcb-8f4b-40da-ac74-851bfb158c8b,Apache,2.4.33,27,3,5,5,3,4,3,0,2,3
232e3c32-03c0-48af-80bc-90c718a01987,nginx,1.17.1,25,1,1,3,3,4,3,0,2,3
1d65148e-0d0f-4f33-93d7-e08d7c22c11d,Apigee Router,,23,1,2,2,4,1,3,0,2,2
75b34229-e0fc-405c-bd4f-1964451083fc,OpenSSL,1.1.0g,21,1,2,2,3,3,3,0,2,2
9cf8f174-8a86-4456-8103-fa5c32ca9f14,OpenSSL,1.1.1d,21,3,15,3,3,3,3,0,2,2
f53c5c15-e7e6-48d9-b059-a4f33efa6ed0,PHP,5.6.25,21,3,4,2,2,3,3,0,2,4
589c1268-dd20-453a-83bf-f4286b243a16,OpenSSL,1.0.2m,21,1,2,2,3,3,3,0,2,2
e3cdd74b-6ac1-4313-9bcf-25dfd77bc92a,OpenSSL,1.0.2r,21,1,7,2,3,3,3,0,2,2
f4d687df-6182-438e-877f-ad8631cf6b7d,OpenSSL,1.0.2h,21,1,1,3,3,3,3,0,2,2
9e17f78b-3815-4f37-a43a-0fb17e434b50,nginx,1.7.4,21,1,5,2,3,4,3,0,1,3
79d228b6-35c5-4758-82a0-e1330581d9b5,OpenSSL,1.1.1a,21,2,3,3,3,3,3,0,2,2
980d7442-d300-4ee7-9bb2-b9055c27f4b5,OpenSSH,7.5p1 Ubuntu-10ubuntu0.1,20,1,1,1,3,4,3,0,1,3
56b36f14-5f79-4aa7-a89e-7d52ea6186df,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2,20,2,3,1,3,4,3,0,1,3
2698dcf8-f451-48cc-a61a-9b38cef13c8f,nginx,1.15.5,19,2,3,3,3,4,3,0,1,2
3b81dd5c-b76e-46bc-8d96-a066555f6705,PHP,7.3.7,19,2,3,4,2,4,3,0,0,4
d1dfac13-4f94-41d1-9946-1a4ab5fea489,PHP,7.3.3,19,2,2,2,2,4,3,0,1,4
e507741c-8b08-4c94-9ea9-5ff56434c54a,PHP,7.1.33,18,4,9,2,2,4,3,0,0,4
0afde294-0d21-45ad-9256-f74f37b87072,PHP,7.2.24,18,5,12,3,2,4,3,0,0,4
67f142bc-8fee-421a-9ea8-99009f4b799b,OpenSSL,1.0.2q,16,1,1,3,3,3,3,0,0,2
6673ced8-e57b-4f5a-a5bc-0c35e93eb1f8,JBoss Enterprise Application Platform,7,12,2,3,3,2,3,3,0,0,2
2ec703b2-d36e-4ed4-82e4-044cd4d471b5,WordPress,5.0.10,10,5,6,3,0,3,3,0,0,3
78bd6471-5194-4039-9311-607ebb17b1d3,WordPress,4.8.14,10,1,3,3,0,3,3,0,0,3
9fdbeffa-c6a6-43ab-b09f-76046391002b,RTC,5.0,0,3,3,0,0,0,0,0,0,0
5fc497a1-bea8-4301-a3e3-653366e2c178,Jetty(6.1.26),,0,2,7,0,0,0,0,0,0,0
63a0d147-0ee4-4c8d-804a-58d84d3546e2,PHP,7.3.12,29,3,4,4,2,4,2,0,3,4
e7634daf-179d-4be1-9b14-52e7e2e1716c,PHP,7.2.7,24,1,2,3,2,4,3,0,2,4
637ce5f7-d905-42d1-b92e-2c641bea11cc,Outlook Web Access,15.1.1979,24,2,2,5,4,3,3,0,0,3
0df636a9-3b67-44a1-a4ba-154ab3060610,PHP,5.5.34,30,1,1,2,2,4,3,0,3,4
90d491de-20e3-4a3a-aed7-09bd0714c5c7,Apache,2.4.16,27,3,4,5,3,4,3,0,2,3
555c17b9-c154-4d37-901d-31833058b306,Apache,2.4.35,27,1,1,5,3,4,3,0,2,3
2f067f4f-81d4-4ef7-96a3-f3887238ec46,nginx,1.13.8,21,1,1,3,3,4,3,0,1,3
98626a44-9821-47d5-b4c5-39b6569d33fb,PHP,7.4.7,19,2,4,4,2,4,2,0,1,4
4d3dc2b3-2340-4920-b699-26ec78914128,OpenSSL,1.0.2p,17,1,1,3,3,3,3,0,1,2
54bad224-375e-4bb0-83da-2061156a8650,BarracudaHTTP,4.0,0,3,4,0,0,0,0,0,0,0
2dbf0ed9-6104-4135-b46c-933d249aad72,SAP NetWeaver Application Server,7.30,37,1,1,1,3,3,3,0,4,2
0330c319-8b08-4e28-bf7d-2bf47b26cfc1,SAP NetWeaver Application Server,7.31,37,1,1,1,3,3,3,0,4,2
bccf5c3d-9107-4f2d-8229-19f75e71bc0f,Apache,2.4.37,27,5,11,5,3,4,3,0,2,3
0b5087af-89e0-4224-b777-8a7951ae92cd,Outlook Web Access,15.2.659,24,1,1,5,4,3,3,0,0,3
af1271a0-35f2-4c32-8f4a-c580aec318d8,PHP,7.3.1,23,1,2,2,2,4,3,0,2,4
60642518-9a57-4292-8c1a-023887a64a7c,PHP,7.2.5,23,1,2,2,2,4,3,0,2,4
8d9e0889-243d-4204-bba7-fd961ea5ef9f,Serv-U,15.1.7.238,22,2,2,1,4,3,3,0,0,3
36d0c7e8-031e-4b9a-917a-b669d771963b,OpenSSL,1.1.0h,21,1,2,2,3,3,3,0,2,2
be38f4ad-fcdf-4588-9da7-79c905174b36,nginx,1.11.12,20,1,1,1,3,4,3,0,1,3
5fceb488-0567-40d2-a728-9e78d1af7ea4,OpenVPN-AS,,20,3,3,4,4,1,3,0,1,2
9586b871-892c-4ef4-9c66-5298d53f359c,PHP,7.4.4,19,2,2,4,2,4,2,0,1,4
0e34511d-de8e-49c9-809d-974152e895b4,PHP,7.2.11,21,1,1,2,2,3,3,0,2,4
1c3ffb1d-c306-4e4e-ad0d-3ffd19c32e65,PHP,7.2.29,19,1,1,4,2,4,2,0,1,4
096c8d6c-3cb6-4a3e-a529-3a83e78b984e,Outlook Web Access,14.3.487.0,44,3,5,5,4,2,3,0,4,3
586ab0f0-ed43-4ac7-ad9a-6fced6f3a98c,Outlook Web Access,14.3.487.0,44,3,5,5,4,2,3,0,4,3
41a8c190-bf48-45eb-8ce6-2921f24434c2,Keycloak,6.0.1,33,1,1,2,5,3,3,0,2,2
526d3410-24ad-45d7-807d-96e6f544e039,Jamf Pro,10.20.1,33,1,2,2,5,3,3,0,2,2
e374021f-0e36-43b7-8e2a-4b8acb4d010b,OpenSSH,7.2p2 Ubuntu-4ubuntu2.5,31,1,1,1,3,4,3,0,3,3
59daa38b-d6b9-4870-b204-ddcebfc139af,PHP,5.3.10-1ubuntu3.26,30,1,2,2,2,4,3,0,3,4
a0406d09-d971-409a-bca0-d7163428c186,Outlook Web Access,15.1.2044,24,1,1,5,4,3,3,0,0,3
744f76fa-6f70-4e85-a4e6-45a3ef0061f2,nginx,1.13.7,22,2,5,5,3,4,3,0,1,3
a81d2fac-efd9-4bc1-8a47-b4b573e9b5cd,nginx,1.10.1,22,2,3,5,3,4,3,0,1,3
631f62c5-7d9c-4e35-a7fc-5b752e38d467,PHP,7.2.28,19,1,1,4,2,4,2,0,1,4
227524a5-5d4f-4d58-bd3a-b08aab3d9cbd,F5aaS,,0,1,1,0,0,0,0,0,0,0
c3d4b189-7aed-4734-9260-50bcde5f97e7,Brightspot,,0,1,2,0,0,0,0,0,0,0
7d039600-e5eb-4f28-a5b5-172c5f587750,Apache,2.2.3,32,4,14,3,3,4,3,0,3,3
2da11f61-78d0-4b02-845f-49324bbdef80,PHP,5.6.39,30,1,4,2,2,4,3,0,3,4
f0822b7f-6f71-4c2a-a7e9-7315df0e0b36,PHP,7.0.20,30,1,3,2,2,4,3,0,3,4
84e45cb1-3bc9-4710-bfc0-79b119f4a399,mod_ssl,2.2.15,28,1,1,3,2,4,3,0,3,3
1585d25b-27cf-410a-8161-3d6cd76f1057,nginx,1.15.6,22,5,13,5,3,4,3,0,1,3
197461e6-d3d0-477d-90a9-6797f5b9e6e7,nginx,1.11.3,22,2,5,5,3,4,3,0,1,3
af1fd9cf-5333-43c7-a9fc-4f19158fca50,Cisco SSH,1.25,22,2,2,3,4,3,3,0,1,2
d372c069-0f27-4638-8bdc-03ed395ed3e3,nginx,1.11.2,21,1,1,2,3,3,3,0,2,2
5b1a2801-5ec1-4452-9804-b0be3eb5a32d,nginx,1.12.0,21,2,7,3,3,4,3,0,1,3
4e742b7f-b33e-4b52-afc4-7a98e157997e,WordPress,5.4.1,12,1,1,3,0,3,3,0,1,3
406f0ea4-1ec2-47e4-a389-f6ee947a61aa,PHP,7.0.30,0,2,3,0,0,0,0,0,0,0
6352e139-0aad-407e-a00b-dfc6f2d95d90,PHP,5.4.14,30,1,1,2,2,4,3,0,3,4
446312e9-5cb1-43c9-9a36-3a7cc98c9c0d,WordPress,5.1.1,12,3,3,3,0,3,3,0,1,3
6fa96f3f-c783-4be3-8a58-5ad2cc72b48a,PHP,5.3.29-pl0-gentoo,30,1,1,2,2,4,3,0,3,4
787a8191-8d02-42d2-b785-1dd8e00bb235,nginx,1.17.8,15,2,4,2,3,3,3,0,0,2
eec7991c-7ed9-4a14-86ff-4158c646d2eb,nginx,1.17.2,21,2,2,3,3,4,3,0,1,3
b1fd506a-8754-4442-a120-674900192abb,Python,2.7.5,16,1,1,4,2,4,3,0,1,2
3e0d37fe-f02a-4179-b10a-186db798f296,Apache,2.2.16,32,1,2,3,3,4,3,0,3,3
715a6265-a5bc-4034-b562-851c51ee8803,WordPress,4.7.5,16,1,1,3,0,3,3,0,2,3
ca55c453-55bd-4960-bb1d-5fa39c0b6b15,Gatsby,2.19.30,7,1,1,3,0,3,0,0,1,2
015b62f2-477f-4970-8338-f351a8a4759b,PHP,7.0.13,30,1,1,2,2,4,3,0,3,4
7c04ebda-0544-4307-90d4-29d5dde97031,Apache,2.4.17,27,1,1,5,3,4,3,0,2,3
dcc72a0e-2f04-4e21-b195-383ce7e058cc,OpenSSL,1.0.2k,21,2,3,2,3,3,3,0,2,2
08154eb1-d639-4541-a1df-21c7ca0019df,WordPress,5.1.6,10,1,1,3,0,3,3,0,0,3
db0a7c18-834b-4301-923c-63287e7264df,WordPress,5.1,10,1,1,3,0,3,3,0,0,3
6de61cf7-5eb7-48a6-aa06-949ac827c26e,PHP,7.1.27,20,2,4,3,2,4,3,0,1,4
4650ff18-f634-439b-9e31-77dddb8cbafa,PHP,7.1.29,20,1,1,3,2,4,3,0,1,4
1538acef-3609-435a-9264-7667af87b52f,Outlook Web Access,15.1.1913,24,1,1,5,4,3,3,0,0,3
2dd2d507-eab9-4db1-9292-455d176d9c43,PHP,7.2.13,24,2,4,4,2,4,3,0,2,4
1c3e1428-d4b9-49b5-b61e-138a803efc30,WordPress,5.3,12,1,1,3,0,3,3,0,1,3
b53be85d-0fa6-41c9-9cfb-77c9ccb9e01d,Interact,,0,1,2,0,0,0,0,0,0,0
604a31f7-d4a1-469b-b20c-1c3e2f2486e8,Outlook Web Access,15.2.595,24,1,1,5,4,3,3,0,0,3
08e8820b-e638-489e-b1a2-ce64bf4aab1e,PHP,5.3.13,30,1,1,2,2,4,3,0,3,4
51a8eafb-5ba3-4114-bc1e-2c76ff7a2c13,PHP,7.3.14,29,3,5,4,2,4,2,0,3,4
b630c9c6-91b7-418b-b8e8-a86c9a4c5254,mod_ssl,2.2.22,28,1,1,3,2,4,3,0,3,3
9167801c-3778-4fa8-b650-82d1561e4f2a,PHP,7.2.14,24,1,1,3,2,4,3,0,2,4
628637ac-8a0b-42ca-866d-8b1b3fa6d0c6,PHP,7.2.10,24,1,6,3,2,4,3,0,2,4
dfef8139-13f2-458b-b79a-9e24438dfa08,OpenSSH,7.3,22,1,2,1,3,3,3,0,2,3
2e99274b-b8b7-4eb1-a811-40149dd3612a,PHP,7.1.30,20,2,2,3,2,4,3,0,1,4
e24332e4-4b45-4506-b77a-4419762d5d69,Python,2.7.6,16,1,2,3,2,4,3,0,1,2
671ac25a-dfd3-41de-b58d-d5d430824cf3,OpenSSL,1.1.0i,15,1,2,2,3,3,3,0,0,2
7bb9b035-e1dc-405c-a797-44376724e806,Jira,7.13.0,32,1,1,1,1,3,3,0,4,3
1530b06c-7f11-4180-bc6c-9b266a939862,OpenSSH,7.8,17,2,3,4,3,3,3,0,1,1
473059f4-5e79-4300-8635-c06695efbcd6,TornadoServer,4.2,13,1,1,1,3,2,3,0,0,2
25271b59-f746-4212-a051-2ceb6dfa0f17,Outlook Web Access,15.1.1531,36,2,2,5,4,3,3,0,3,3
e24587c2-869f-4965-914a-31eb6c356973,PHP,7.1.13,23,2,2,4,2,4,2,0,2,4
b8dc4056-c66e-42f2-be72-52ddf7030461,SAP NetWeaver Application Server 7.22 / AS Java,7.31,37,1,1,1,3,3,3,0,4,2
d7f03091-ed71-4266-bfcf-12110af061c6,Serv-U,,25,1,1,1,4,1,3,0,2,3
734521f4-e4d4-474d-8ed5-6801465538be,nginx,1.13.5,22,1,4,5,3,4,3,0,1,3
1aa8e93a-2b61-4400-a652-33af5a15193d,OpenSSL,1.0.2s,21,1,1,2,3,3,3,0,2,2
99f968dd-742d-45ee-ab3e-d9858bba8053,SAP NetWeaver Application Server / ABAP,731,0,1,1,0,0,0,0,0,0,0
581107fd-d3a9-481f-a528-0c80e38c0e5b,Oracle-HTTP-Server-12c,,0,1,1,0,0,0,0,0,0,0
d89a0b79-fbd5-4aeb-b18c-e1432392945e,PHP,7.0.14,30,1,2,2,2,4,3,0,3,4
59f0ec0f-7245-4450-87be-4023f0226458,PHP,7.0.33,30,2,7,2,2,4,3,0,3,4
4ef23b71-1a29-4636-a710-ce99f23f9e95,PHP,7.0.9,30,1,2,2,2,4,3,0,3,4
663cb65f-e0a6-49d4-80c4-a66670dbdb16,nginx,1.13.6,21,3,5,3,3,4,3,0,1,3
1960d0e3-ecb8-4554-96a5-2655097a1d43,nginx,1.9.9,19,1,2,3,3,4,3,0,1,2
3c096af4-935f-47a1-b5da-cc3a9fce6878,WordPress,3.9.32,10,1,2,3,0,3,3,0,0,3
9e20825f-5c31-4f5b-9234-cc1613ec1ea2,Oracle-HTTP-Server,,0,1,3,0,0,0,0,0,0,0
6891160a-cec4-436c-acd1-ce1959c7731e,Sophos UTM,,21,1,1,1,4,1,2,0,2,2
77e1d1bb-8949-4380-9bf1-5de16b73793b,OpenSSL,1.0.1k-fips,17,1,1,2,3,3,3,0,1,2
56a502d0-5c7f-49bc-abbb-af0caa6be987,Outlook Web Access,14.3.468.0,46,1,1,5,4,3,3,0,4,3
cad31ef4-ba64-4980-abe3-5275b5295541,Outlook Web Access,14.3.468.0,24,1,1,5,4,3,3,0,0,3
9097f79d-26ec-4dbc-a737-a40d95aa39ec,Outlook Web Access,15.2.529,24,1,1,5,4,3,3,0,0,3
d0336ef2-08e5-49d5-8554-8c0b4e4fbb3d,WordPress,5.4,12,1,2,3,0,3,3,0,1,3
bbadf4b8-9a9e-4208-bfe1-0db4b2d72334,PHP,5.4.31,30,1,2,2,2,4,3,0,3,4
8bbcae28-4b34-45d5-be91-35a4211df878,Exim SMTPD,4.80,49,1,1,5,2,3,3,4,4,3
42ad77b6-3045-4b63-b7ff-b3f6b3dd239e,PHP,7.2.4,24,2,3,3,2,4,3,0,2,4
eb4ce141-2c4e-475a-b7bf-1d6298433ad4,PHP,7.1.2,23,1,2,4,2,4,2,0,2,4
af4c8226-f947-48c1-9bce-8fbb4bc68603,nginx,1.11.13,22,1,1,5,3,4,3,0,1,3
4584c1f0-b714-46d7-a2c7-899fce960972,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2.10,19,2,2,4,3,4,3,0,1,1
92f7002e-b61a-48f2-ab5a-8ba8bb5b7baa,openresty,1.13.6.1,17,1,1,2,2,4,3,0,1,3
560d4af5-81ff-41ee-8646-b6722d3b60e1,WordPress,5.2.3,12,1,2,3,0,3,3,0,1,3
9aa63faa-c0b8-4f29-90ad-e30995ef512d,PHP,7.3.16,19,2,4,4,2,4,2,0,1,4
d1ddacf2-3040-40c9-b101-813441cde4ad,PHP,5.5.28,30,1,2,2,2,4,3,0,3,4
97dc4282-9b6b-4470-a165-05cde5a1d90d,PHP,7.0.31,30,1,5,2,2,4,3,0,3,4
8d74c4f3-5b23-45a7-9008-22447e1f7366,PHP,5.4.40,30,1,2,2,2,4,3,0,3,4
881ebd5c-f477-4876-861d-3048a1f2ad99,PHP,5.4.23,30,1,1,2,2,4,3,0,3,4
6973a69a-e49d-4906-a0bf-dbdff93c28f2,PHP,5.4.12,30,1,1,2,2,4,3,0,3,4
3f956627-8a20-4705-87a5-1df262009b6f,PHP,5.4.21,30,1,2,2,2,4,3,0,3,4
8d866460-cb62-4742-b1b8-73df7052f57d,nginx,1.4.7,25,1,2,3,3,4,3,0,2,3
ed622674-f457-4ee2-aa7e-066aa01b6b85,nginx,1.1.19,25,1,4,3,3,4,3,0,2,3
97643f61-de3e-4008-9182-441878b1fc87,OpenSSH,5.9p1 Debian-5ubuntu1.1,24,1,1,1,3,4,3,0,2,3
3eca047f-77b4-422a-b6df-58316dd5abf1,PHP,7.1.26,24,1,3,3,2,4,3,0,2,4
20cab27b-628e-43b1-881f-adc81f1133f2,OpenSSH,7.2p2 Ubuntu-4ubuntu2.2,24,1,1,1,3,4,3,0,2,3
291c984f-1db3-441f-b3cc-e1a35d1ea27b,Outlook Web Access,15.0.1367,24,1,1,5,4,3,3,0,0,3
095a43ba-0b2f-49ea-8587-9ea549736507,PHP,7.1.11,23,1,1,2,2,4,3,0,2,4
63024778-5c12-4b8e-b1ac-f293776e7331,PHP,7.1.23,23,1,2,2,2,4,3,0,2,4
cf68642e-3897-4f56-a2de-9e4fc684e4ba,PHP,7.1.14,23,1,1,2,2,4,3,0,2,4
fa162ddc-d635-4087-9df3-700a24974a46,PHP,7.1.24,23,1,1,2,2,4,3,0,2,4
f2812ed4-ece6-41f0-830d-b0a94f29d90c,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2.3,22,1,1,4,3,4,4,0,1,2
ac4c5199-8827-4299-bd94-e6a0b00af072,OpenSSH,6.6.1p1 Ubuntu-2ubuntu2.7,22,1,1,4,3,4,4,0,1,2
94b0134f-9466-46f0-ad13-680906b6e5e5,nginx,1.6.0,22,1,2,5,3,4,3,0,1,3
eca83432-b424-420d-9080-c381caca3ab7,nginx,1.10.2,22,2,15,5,3,4,3,0,1,3
d19a132a-537d-4132-a83d-a6c07cec46a5,mod_ssl,2.2.34,21,1,1,3,2,4,3,0,2,3
63f3c1d5-90cb-4b8d-8453-82ba7930196e,OpenSSL,1.0.2l,21,1,1,2,3,3,3,0,2,2
7794be82-e972-4260-b9bf-450d5550cb7a,PHP,7.3.6,20,1,2,3,2,4,3,0,1,4
6ece7d17-18b2-4ff6-8cec-70fe63138893,OpenSSH,6.7p1 Debian-5+deb8u3,20,1,1,1,3,4,3,0,1,3
2397a514-c51c-4078-ab55-879fe4cffcbc,OpenSSH,7.4p1 Debian-10+deb9u6,20,1,27,1,3,4,3,0,1,3
1136f832-7337-4592-baa1-a6655f8f4f5f,OpenSSH,6.7p1 Debian-5+deb8u4,20,1,1,1,3,4,3,0,1,3
ddbf9cfc-70b9-4f75-beaf-20dd5992c53d,OpenSSH,5.1,20,1,1,1,3,3,3,0,2,2
53bfa139-32c4-45ac-a879-1325d7546e48,OpenSSH,7.2p2 Ubuntu-4ubuntu2.6,19,1,1,4,3,4,3,0,1,1
63ae46d4-9302-448f-8b04-f63dc4c52a2e,PHP,7.2.27,19,1,3,4,2,4,2,0,1,4
a9e5d43f-ba90-423c-be8b-795d60a540b0,OpenSSH,7.2p2 Ubuntu-4ubuntu2.4,19,1,2,4,3,4,3,0,1,1
8431f303-44b5-4e8c-9b6d-2ec49171eb42,PHP,7.2.23,18,1,1,2,2,4,3,0,0,4
5112019c-0eaa-44ae-a9c6-6b5af58ae1cf,OpenSSH,6.4,17,1,2,4,3,3,3,0,1,1
7daf4ade-ede9-415f-9030-1c9acdf05e0b,openresty,1.9.3.1,17,2,5,2,2,4,3,0,1,3
0b9eed35-4841-4a7c-aa5c-380b4e15248a,OpenSSH,7.9,17,1,5,4,3,3,3,0,1,1
9ec5b17a-ab28-48e0-a96e-6c09c441c929,WordPress,4.4.16,12,1,1,3,0,3,3,0,1,3
26264bc5-a3e6-423a-9c94-ffd0f9b05a42,lighttpd,1.4.45,12,1,1,3,2,3,3,0,0,2
77a0c859-8a83-45f9-8eca-4037a60d30d6,WordPress,5.2.2,12,1,1,3,0,3,3,0,1,3
b069b36b-1846-4bfc-bc46-0bdd9c9167bb,WordPress,4.9.5,12,1,1,3,0,3,3,0,1,3
4ea702b3-a951-4785-a621-ef5a1c4f517d,Gatsby,2.15.6,7,1,1,3,0,3,0,0,1,2
fbbdfebb-2505-434f-b9ee-9f29d0244dc1,Gatsby,2.16.1,7,1,1,3,0,3,0,0,1,2
cc06431a-0a33-4c53-aa47-0b9874e9af28,OpenSSH,7.6p1 Ubuntu-4ubuntu0.1,0,1,3,4,3,4,3,0,1,2
2c612895-a404-42b7-a40f-c02717c4f668,Jira,7.11.1,35,1,1,2,1,4,3,0,4,3
611f5323-5c83-44e9-aff5-f86aae4ddf00,Apache,2.2.17,32,1,4,3,3,4,3,0,3,3
a1137eff-70c8-4728-92ad-a5b4a865555f,F5 BigIP Configuration Utility,,31,1,2,2,3,1,4,0,3,4
a473f09c-bcd0-41df-8624-968c6a213ef6,PHP,5.1.6,30,1,1,2,2,4,3,0,3,4
3d1f97a7-ac57-4c22-a709-4cf6245eee7f,PHP,5.3.1,30,1,1,2,2,4,3,0,3,4
bdc54865-ba26-41df-b6ef-81b343683eb7,nginx,1.15.11,25,1,1,2,3,4,3,0,2,3
d5d9563e-40a4-400d-92e4-3236e51469f4,PHP,7.3.15,23,1,4,4,2,4,2,0,2,4
3bd63b27-9dcf-439d-af1f-a3b866e108b5,PHP,7.2.3,23,1,2,2,2,4,3,0,2,4
88bcec23-d365-4545-828c-76129473a19f,openresty,1.11.2.2,21,1,1,2,2,4,3,0,2,3
c53d91ad-31ce-44ac-8aa5-e17b6ffd1b9b,OpenSSH,8.0p1 Ubuntu-6build1,19,1,1,1,3,4,3,0,0,3
f4e76e05-ef4d-4aca-91d7-062532ee34fa,PHP,7.3.17,19,1,4,4,2,4,2,0,1,4
3d1b8203-f726-4ae8-ae80-2ed944d02db4,CalUI,1.0,33,1,2,2,2,5,2,5,0,0
